29-04-2021 14:18:12 , Sub Total 4694.50
29-04-2021 14:18:12 , Sub Total 7035.13
29-04-2021 14:18:12 , Sub Total 22319.98
29-04-2021 14:18:12 , Sub Total 13275.98
29-04-2021 14:18:12 , Sub Total 3319.00
29-04-2021 14:18:12 , Sub Total 10456.50
29-04-2021 14:18:12 , Sub Total 2017.12
29-04-2021 14:18:12 , Sub Total 2989.37
29-04-2021 14:18:12 , Sub Total 6003.02
29-04-2021 14:18:12 , Sub Total 9850.81
29-04-2021 14:18:12 , Sub Total 11902.31
29-04-2021 14:18:12 , Sub Total 4460.50
29-04-2021 14:18:12 , Sub Total 6749.92
29-04-2021 14:18:13 , Ope = 00034
29-04-2021 14:18:13 , Sub Total 2220.40
29-04-2021 14:18:13 , Sub Total 4221.99
29-04-2021 14:18:13 , Sub Total 5870.76
29-04-2021 14:18:13 , Sub Total 8846.26
29-04-2021 14:18:13 , Sub Total 10863.39
29-04-2021 14:18:13 , Sub Total 3705.33
29-04-2021 14:18:13 , Sub Total 5984.37
29-04-2021 14:18:13 , Sub Total 6594.49
29-04-2021 14:18:14 , Ope = 00035
29-04-2021 14:18:14 , Ope = 00036
29-04-2021 14:18:15 , Ope = 00037
29-04-2021 14:18:15 , Ope = 00038
29-04-2021 14:18:16 , Ope = 00039
29-04-2021 14:18:17 , Ope = 00040
29-04-2021 14:18:17 , Ope = 00041
29-04-2021 14:18:18 , Ope = 00042
29-04-2021 14:18:19 , Ope = 00043
29-04-2021 14:18:20 , Ope = 00044
29-04-2021 14:18:20 , Ope = 00045
29-04-2021 14:18:21 , Ope = 00046
29-04-2021 14:18:22 , Ope = 00047
29-04-2021 14:18:23 , Ope = 00048
29-04-2021 14:18:23 , Sub Total 6805.92
29-04-2021 14:18:23 , Sub Total 10943.60
29-04-2021 14:18:23 , Sub Total 2017.12
29-04-2021 14:18:23 , Sub Total 5032.80
29-04-2021 14:18:23 , Sub Total 6636.64
29-04-2021 14:18:23 , Sub Total 9344.36
29-04-2021 14:18:23 , Sub Total 11836.43
29-04-2021 14:18:23 , Sub Total 4187.83
29-04-2021 14:18:23 , Sub Total 5809.33
29-04-2021 14:18:23 , Sub Total 6565.03
29-04-2021 14:18:23 , Sub Total 8076.43
29-04-2021 14:18:24 , Ope = 00049
29-04-2021 14:18:24 , Ope = 00050
29-04-2021 14:18:25 , Ope = 00051
29-04-2021 14:18:26 , Ope = 00052
29-04-2021 14:18:26 , Ope = 00053
29-04-2021 14:18:27 , Ope = 00054
29-04-2021 14:18:28 , Ope = 00055
29-04-2021 14:18:28 , Ope = 00056
29-04-2021 14:18:29 , Ope = 00057
29-04-2021 14:18:29 , Ope = 00058
29-04-2021 14:18:30 , Ope = 00059
29-04-2021 14:18:31 , Ope = 00060
29-04-2021 14:18:31 , Ope = 00061
29-04-2021 14:18:32 , Ope = 00062
29-04-2021 14:18:33 , Ope = 00063
29-04-2021 14:18:33 , Sub Total 680.13
29-04-2021 14:18:33 , Sub Total 2316.05
29-04-2021 14:18:33 , Sub Total 4074.56
29-04-2021 14:18:33 , Sub Total 5257.90
29-04-2021 14:18:33 , Sub Total 8310.22
29-04-2021 14:18:33 , Sub Total 9937.27
29-04-2021 14:18:33 , Sub Total 10623.67
29-04-2021 14:18:33 , Sub Total 686.40
29-04-2021 14:18:33 , Sub Total 1124.95
29-04-2021 14:18:33 , Sub Total 4395.55
29-04-2021 14:18:33 , Sub Total 9301.63
29-04-2021 14:18:33 , Sub Total 14296.27
29-04-2021 14:18:33 , Sub Total 4439.68
29-04-2021 14:18:33 , Sub Total 8342.68
29-04-2021 14:18:33 , Sub Total 11827.58
29-04-2021 14:18:33 , Sub Total 2090.94
29-04-2021 14:18:33 , Sub Total 4744.47
29-04-2021 14:18:33 , Sub Total 5830.47
29-04-2021 14:18:33 , Ope = 00064
29-04-2021 14:18:34 , Ope = 00065
29-04-2021 14:41:09 , Ope = 00001
29-04-2021 14:41:10 , Ope = 00002
29-04-2021 14:41:11 , Ope = 00003
29-04-2021 14:41:12 , Ope = 00004
29-04-2021 14:41:12 , Ope = 00005
29-04-2021 14:41:12 , Ope = 00006
29-04-2021 14:41:13 , Ope = 00007
29-04-2021 14:41:13 , Ope = 00008
29-04-2021 14:41:14 , Ope = 00009
29-04-2021 14:41:14 , Ope = 00010
29-04-2021 14:41:15 , Ope = 00011
29-04-2021 14:41:15 , Ope = 00012
29-04-2021 14:41:16 , Ope = 00013
29-04-2021 14:41:16 , Ope = 00014
29-04-2021 14:41:16 , Sub Total 3152.82
29-04-2021 14:41:16 , Sub Total 5825.16
29-04-2021 14:41:16 , Sub Total 7436.12
29-04-2021 14:41:16 , Sub Total 7942.06
29-04-2021 14:41:16 , Sub Total 9107.26
29-04-2021 14:41:16 , Sub Total 10289.26
29-04-2021 14:41:16 , Sub Total 295.50
29-04-2021 14:41:16 , Sub Total 1570.10
29-04-2021 14:41:16 , Sub Total 1940.42
29-04-2021 14:41:16 , Sub Total 9692.91
29-04-2021 14:41:17 , Ope = 00015
29-04-2021 14:41:17 , Sub Total 4045.75
29-04-2021 14:41:17 , Sub Total 4680.54
29-04-2021 14:41:17 , Sub Total 5416.09
29-04-2021 14:41:17 , Sub Total 6178.74
29-04-2021 14:41:17 , Sub Total 7827.51
29-04-2021 14:41:17 , Sub Total 10206.81
29-04-2021 14:41:17 , Ope = 00016
29-04-2021 14:41:18 , Ope = 00017
29-04-2021 14:41:19 , Ope = 00018
29-04-2021 14:41:19 , Ope = 00019
29-04-2021 14:41:20 , Ope = 00020
29-04-2021 14:41:20 , Ope = 00021
29-04-2021 14:41:21 , Ope = 00022
29-04-2021 14:41:21 , Ope = 00023
29-04-2021 14:41:22 , Ope = 00024
29-04-2021 14:41:22 , Ope = 00025
29-04-2021 14:41:23 , Ope = 00026
29-04-2021 14:41:24 , Ope = 00028
29-04-2021 14:41:24 , Ope = 00029
29-04-2021 14:41:25 , Ope = 00030
29-04-2021 14:41:25 , Ope = 00031
29-04-2021 14:41:26 , Ope = 00032
29-04-2021 14:41:26 , Ope = 00033
29-04-2021 14:41:26 , Sub Total 337.80
29-04-2021 14:41:26 , Sub Total 1131.40
29-04-2021 14:41:26 , Sub Total 2504.20
29-04-2021 14:41:26 , Sub Total 20478.63
29-04-2021 14:41:26 , Sub Total 10554.89
29-04-2021 14:41:26 , Sub Total 1507.84
29-04-2021 14:41:26 , Sub Total 2868.10
29-04-2021 14:41:26 , Sub Total 3536.89
29-04-2021 14:41:26 , Sub Total 4123.19
29-04-2021 14:41:26 , Sub Total 4694.50
29-04-2021 14:41:26 , Sub Total 7035.13
29-04-2021 14:41:26 , Sub Total 22319.98
29-04-2021 14:41:26 , Sub Total 13275.98
29-04-2021 14:41:26 , Sub Total 3319.00
29-04-2021 14:41:26 , Sub Total 10456.50
29-04-2021 14:41:26 , Sub Total 2017.12
29-04-2021 14:41:26 , Sub Total 2989.37
29-04-2021 14:41:26 , Sub Total 6003.02
29-04-2021 14:41:26 , Sub Total 9850.81
29-04-2021 14:41:26 , Sub Total 11902.31
29-04-2021 14:41:26 , Sub Total 4460.50
29-04-2021 14:41:26 , Sub Total 6749.92
29-04-2021 14:41:27 , Ope = 00034
29-04-2021 14:41:27 , Sub Total 2220.40
29-04-2021 14:41:27 , Sub Total 4221.99
29-04-2021 14:41:27 , Sub Total 5870.76
29-04-2021 14:41:27 , Sub Total 8846.26
29-04-2021 14:41:27 , Sub Total 10863.39
29-04-2021 14:41:27 , Sub Total 3705.33
29-04-2021 14:41:27 , Sub Total 5984.37
29-04-2021 14:41:27 , Sub Total 6594.49
29-04-2021 14:41:27 , Ope = 00035
29-04-2021 14:41:28 , Ope = 00036
29-04-2021 14:41:29 , Ope = 00037
29-04-2021 14:41:29 , Ope = 00038
29-04-2021 14:41:30 , Ope = 00039
29-04-2021 14:41:31 , Ope = 00040
29-04-2021 14:41:31 , Ope = 00041
29-04-2021 14:41:32 , Ope = 00042
29-04-2021 14:41:33 , Ope = 00043
29-04-2021 14:41:33 , Ope = 00044
29-04-2021 14:41:34 , Ope = 00045
29-04-2021 14:41:34 , Ope = 00046
29-04-2021 14:41:35 , Ope = 00047
29-04-2021 14:41:36 , Ope = 00048
29-04-2021 14:41:36 , Sub Total 6805.92
29-04-2021 14:41:36 , Sub Total 10943.60
29-04-2021 14:41:36 , Sub Total 2017.12
29-04-2021 14:41:36 , Sub Total 5032.80
29-04-2021 14:41:36 , Sub Total 6636.64
29-04-2021 14:41:36 , Sub Total 9344.36
29-04-2021 14:41:36 , Sub Total 11836.43
29-04-2021 14:41:36 , Sub Total 4187.83
29-04-2021 14:41:36 , Sub Total 5809.33
29-04-2021 14:41:36 , Sub Total 6565.03
29-04-2021 14:41:36 , Sub Total 8076.43
29-04-2021 14:41:37 , Ope = 00049
29-04-2021 14:41:37 , Ope = 00050
29-04-2021 14:41:38 , Ope = 00051
29-04-2021 14:41:39 , Ope = 00052
29-04-2021 14:41:39 , Ope = 00053
29-04-2021 14:41:40 , Ope = 00054
29-04-2021 14:41:40 , Ope = 00055
29-04-2021 14:41:41 , Ope = 00056
29-04-2021 14:41:42 , Ope = 00057
29-04-2021 14:41:43 , Ope = 00058
29-04-2021 14:41:43 , Ope = 00059
29-04-2021 14:41:44 , Ope = 00060
29-04-2021 14:41:45 , Ope = 00061
29-04-2021 14:41:45 , Ope = 00062
29-04-2021 14:41:46 , Ope = 00063
29-04-2021 14:41:46 , Sub Total 680.13
29-04-2021 14:41:46 , Sub Total 2316.05
29-04-2021 14:41:46 , Sub Total 4074.56
29-04-2021 14:41:46 , Sub Total 5257.90
29-04-2021 14:41:46 , Sub Total 8310.22
29-04-2021 14:41:46 , Sub Total 9937.27
29-04-2021 14:41:46 , Sub Total 10623.67
29-04-2021 14:41:46 , Sub Total 686.40
29-04-2021 14:41:46 , Sub Total 1124.95
29-04-2021 14:41:46 , Sub Total 4395.55
29-04-2021 14:41:46 , Sub Total 9301.63
29-04-2021 14:41:46 , Sub Total 14296.27
29-04-2021 14:41:46 , Sub Total 4439.68
29-04-2021 14:41:46 , Sub Total 8342.68
29-04-2021 14:41:46 , Sub Total 11827.58
29-04-2021 14:41:46 , Sub Total 2090.94
29-04-2021 14:41:46 , Sub Total 4744.47
29-04-2021 14:41:46 , Sub Total 5830.47
29-04-2021 14:41:47 , Ope = 00064
29-04-2021 14:41:47 , Ope = 00065
