14-05-2021 07:32:46 , Sub Total 4209.05
14-05-2021 07:32:46 , Sub Total 4759.45
14-05-2021 07:32:46 , Sub Total 5064.53
14-05-2021 07:32:46 , Sub Total 5684.20
14-05-2021 07:32:46 , Sub Total 6435.08
14-05-2021 07:32:46 , Sub Total 6829.04
14-05-2021 07:32:46 , Sub Total 7121.39
14-05-2021 07:32:48 , Ope = 00079
14-05-2021 07:32:49 , Ope = 00080
14-05-2021 07:32:51 , Ope = 00081
14-05-2021 07:32:52 , Ope = 00082
14-05-2021 07:32:52 , Ope = 00083
14-05-2021 07:32:52 , Sub Total 8167.41
14-05-2021 07:32:52 , Sub Total 9336.44
14-05-2021 07:32:52 , Sub Total 10032.83
14-05-2021 07:32:52 , Sub Total 2803.93
14-05-2021 07:32:52 , Sub Total 4344.37
14-05-2021 07:32:52 , Sub Total 5933.60
14-05-2021 07:32:52 , Sub Total 6893.12
14-05-2021 07:32:52 , Sub Total 8131.77
14-05-2021 07:32:52 , Sub Total 9971.08
14-05-2021 07:32:52 , Sub Total 12240.45
14-05-2021 07:32:53 , Sub Total 2805.67
14-05-2021 07:32:53 , Sub Total 3611.15
14-05-2021 07:32:53 , Sub Total 4074.05
14-05-2021 07:32:53 , Sub Total 4323.57
14-05-2021 07:32:53 , Sub Total 4751.49
14-05-2021 07:32:53 , Sub Total 5179.41
14-05-2021 07:32:53 , Sub Total 5812.17
14-05-2021 07:32:53 , Sub Total 6558.45
14-05-2021 07:32:53 , Sub Total 6997.09
14-05-2021 07:32:53 , Sub Total 8639.89
14-05-2021 07:32:53 , Sub Total 10066.61
14-05-2021 07:32:53 , Sub Total 89.17
14-05-2021 07:46:48 , Ope = 00001
14-05-2021 07:48:22 , Ope = 00001
14-05-2021 07:58:23 , Ope = 00001
14-05-2021 08:00:45 , Ope = 00001
14-05-2021 08:00:47 , Ope = 00002
14-05-2021 08:00:47 , Sub Total 2289.24
14-05-2021 08:00:47 , Sub Total 5189.80
14-05-2021 08:00:47 , Sub Total 6562.60
14-05-2021 08:00:47 , Sub Total 10734.09
14-05-2021 08:00:47 , Sub Total 2250.18
14-05-2021 08:00:47 , Sub Total 5247.27
14-05-2021 08:00:47 , Sub Total 6859.13
14-05-2021 08:00:47 , Sub Total 10265.47
14-05-2021 08:00:47 , Sub Total 1659.50
14-05-2021 08:00:47 , Sub Total 2432.70
14-05-2021 08:00:47 , Sub Total 2871.25
14-05-2021 08:00:47 , Sub Total 3073.93
14-05-2021 08:00:47 , Sub Total 3479.29
14-05-2021 08:00:47 , Sub Total 4378.57
14-05-2021 08:00:47 , Sub Total 10233.07
14-05-2021 08:00:47 , Sub Total 390.30
14-05-2021 08:00:47 , Sub Total 9995.00
14-05-2021 08:00:47 , Sub Total 14901.08
14-05-2021 08:00:47 , Sub Total 4906.08
14-05-2021 08:00:47 , Sub Total 9900.72
